,id,sentence,label,source,category,subject_word,subject_start,subject_end,subject_type,object_word,object_start,object_end,object_type
1014,32567,한편 현재 광주 서구에서는 18개 자치구 100 100 개 마을공동체가 ‘ 주민 주의 좋은 공동체 만들기'사업을 통해 활발한 활동을 펼치고 있다.,org:number_of_employees/members,wikitree,org,광주 서구,6,10,ORG,18개,15,17,NOH
1015,32568,이에 광주 서구에서는 18개 동 100여 개 마을공동체가 ‘ 주민 주도 좋 은 마을 만들기 ’ 사업을 바탕으로 한 활동을 펼치고 있다.,org:number_of_employees/members,wikitree,org,광주 서구,3,7,ORG,18개,12,14,NOH
1016,32569,"한편, 광주 서구에서는 18개 자치구 100여 개 마을 공 축협 체질이 ‘ 주민의 도는 은 마을 뒤섞사업 ’ 사업을 통해 활발한 활동을 펼치고 있다.",org:number_of_employees/members,wikitree,org,광주 서구,4,8,ORG,18개,13,15,NOH
1017,32570,"특히, 광주 서구에서는 18개 동 100여 개 마을공동체가 ’ 주민 주도 좋은 공동체 만들기 ’ 사업을 통해 활발한 사업을 펼치고 있다.",org:number_of_employees/members,wikitree,org,광주 서구,4,8,ORG,18개,13,15,NOH
1018,32571,"한편, 광주 서구에서는 18개 동물 100여 개 마을공동체가 ‘ 주민 주도 좋은 마을 만들기 ’ 인물을 통해 활발한 활동을 펼치고 있다.",org:number_of_employees/members,wikitree,org,광주 서구,4,8,ORG,18개,13,15,NOH
1019,32572,"2011년 러 의회 (, 2012 년 러시아 의회 선거 )는 국가두마에서 450석을 차지하는 총선이다.",org:number_of_employees/members,wikipedia,org,국가두마,34,37,ORG,450석,41,44,NOH
1020,32573,2011년 러시아 의회 총선 ( 2011년 러시아 의회 총선'라는 국가두마 퍼져 450석을 선출하는 총선이다.,org:number_of_employees/members,wikipedia,org,국가두마,37,40,ORG,450석,45,48,NOH
1021,32574,2011년 러 의회 총선 ( 2011년 러시아 의회 선거 )는 국가두마에서 450석 Ed 선출하는 총선이다.,org:number_of_employees/members,wikipedia,org,국가두마,35,38,ORG,450석,42,45,NOH
1022,32575,2011년 전국 의회 선거 ( 2011년 파이 낸 의회 선거 )는 국가두마에서 450석을 선출하는 총선이다.,org:number_of_employees/members,wikipedia,org,국가두마,37,40,ORG,450석,44,47,NOH
1023,32576,2011년 러시아 의회 선거 할애 2011년 러시아 의회 선거 ) 은 국가두마에서 450석을 선출하는 총선이다.,org:number_of_employees/members,wikipedia,org,국가두마,39,42,ORG,450석,46,49,NOH
1024,32577,기성용의 이적과 유력한 레알 베티스는 현재 스페인 라리가 20개 팀 중 12위다.,org:number_of_employees/members,wikitree,org,라리가,28,30,ORG,20개,32,34,NOH
1025,32578,기성용의 이적이 확정 한 레알 베티스는 현재 프리 라리가 20개 팀 가운데 12위다.,org:number_of_employees/members,wikitree,org,라리가,28,30,ORG,20개,32,34,NOH
1026,32579,기성용의 이적이 유력한 레알 베티스는 올해 스페인 라리가 20개 팀 중 1 위다.,org:number_of_employees/members,wikitree,org,라리가,28,30,ORG,20개,32,34,NOH
1027,32580,기성용의 이적이 유력한 레알에다 티스는 현재 스페인 라리가 20개 팀 중 12위다.,org:number_of_employees/members,wikitree,org,라리가,29,31,ORG,20개,33,35,NOH
1028,32581,기성용의 이적이 유력된 셀 셀 시키는 현재 스페인 라리가 20개 팀 중 1 위다.,org:number_of_employees/members,wikitree,org,라리가,28,30,ORG,20개,32,34,NOH
1029,32582,광산구는 지난 2월 13 일부터 21개 자치구 보건 관리 센터에 400L 소독약 소독 탱크를 설치해 시민들에게 살균 약을 나눠 주 고 있다.,org:number_of_employees/members,wikitree,org,광산구,0,2,ORG,21개,18,20,NOH
1030,32583,광산구은 지난 2월 11일부터 21개 자치구 주민 복지센터에 400L 소독약 저장 지를 설치해 시민들들 게 살균 야구를 나눠주고 있다.,org:number_of_employees/members,wikitree,org,광산구,0,2,ORG,21개,17,19,NOH
1031,32584,광산구청는 2월 11일부터 21개 자치구 행정 주민 센터 내 400L 소독약 저장탱크를 설치하고 시민들에게 방역제를 나눠주고 있다.,org:number_of_employees/members,wikitree,org,광산구,0,2,ORG,21개,15,17,NOH
1032,32585,광산구는 지난 11일 23 일부터 21개 자치구 행정복지센터에 400L 소독약 저장탱크를 설치해 시민들에게 소독약을 나눠주고 있다.,org:number_of_employees/members,wikitree,org,광산구,0,2,ORG,21개,19,21,NOH
1033,32586,광산구는 지난 2월 11월부터 21개 버스정장장 약 400 변기 소독약 저장탱크를 설치해 시민들 잡티가 소독약을 제공 주고 있다.,org:number_of_employees/members,wikitree,org,광산구,0,2,ORG,21개,17,19,NOH
1034,32587,"한편, 광산구는 올해 초 윤남, 우산 등 어남 동에 이어 어룡, 우산룡 까지도 주민자치회를 설립하고, 주민자치회 시범 사업 확대 및 본격화하고 있다. 21개 동으로 단계적으로 확대 하하 등등 대 민선의 대표 한 정책으로 꼽힌다.",org:number_of_employees/members,wikitree,org,광산구,4,6,ORG,21개,84,86,NOH
1035,32588,"늘지요, 광산구는 올해부터 윤용, 우산, 첨단 1 동에 이어 어룡, 수완 동동으로 주민자치회를 확대하고, 주민 주민 회 시범사업 확대 및 사업 추진하고 있다. 21개 동으로 단계적으로 확대하는 등 7 7 민선 의의 한 사업으로 꼽힌다.",org:number_of_employees/members,wikitree,org,광산구,5,7,ORG,21개,89,91,NOH
1036,32589,"한편 광주 광산구는 올해부터 윤남, 우산, 우산 2동에 이어 어룡, 수완동까지 주민자치회회 확대하고, 주민 주민 회 시범사업 확대 및 본격화에 추진 다, 21개 산학 산학 단계 단계 확대하는 등 7대 분야의 중요한 정책으로 꼽힌다.",org:number_of_employees/members,wikitree,org,광산구,6,8,ORG,21개,86,88,NOH
1037,32590,"한편, 광산구는 올해 초 어 남, 우산, 첨단 2동에 이어 어남, 넷 동까지 주민 주민 회회 확대하고, 마을 자치제회를 확대 및 본격 추진하고 있다다 21개 동으로 단계적으로 확대 하하 등 7대 포맷의 중요한 정책으로 꼽힌다.",org:number_of_employees/members,wikitree,org,광산구,4,6,ORG,21개,84,86,NOH
1038,32591,"한편 광주 광산구는 올해 비키니 연남동 우산 · 첨단 2동에 이어 어남, 수완동까지 마을 자치회를 확대하고 하고 주민자치회 시범사업 확대 및 본격화하고 있었. 21개 동으로 단계 단계 확대로 알려져 등등 광산구 민선의 잼한 정책으로 꼽힌다.",org:number_of_employees/members,wikitree,org,광산구,6,8,ORG,21개,89,91,NOH
1039,32592,"11일 미국 현지 시간 각 ) 미 하원은 주한미군 수를 현 수준 2만8500명으로 동결한다 는 방안를 담은 필립스회계연도 국가법 권법'NDAA ) 이 찬성 7 77 로 통과지 켰다. 반대 48표, 연합뉴스는 보도했다. 로이터통신을 인용하여 보도됐다.",org:number_of_employees/members,wikitree,org,주한미군,23,26,ORG,2만8500명,36,42,NOH
1040,32593,"11일 ( 현지 커리어각 ) 미 하원은 주한미군 규모 를 현 수준 2만8500명 으로 유지하는 내용을 담은 2020회계연연 국방수권법 ( NDA ) ) 을 찬성 377표로 통과시켰다. 반대 48표, 로이터 가 보도했다. 로이터통신을 비롯 해 보도됐다.",org:number_of_employees/members,wikitree,org,주한미군,22,25,ORG,2만8500명,37,43,NOH
1041,32594,"11일 ( 현지시각 ) 미 하원은 주한미군 수를 현 수준 2만8500명으로 유지하 [ unused247 ] 내용을 담은 2020회계연도 국방수법 법 ( NDAA ) 을 찬성 377표로 통과시켰 다. 반대 48표, 연합뉴스가 보도했다. 로이터통신 을 인용해 보도됐다.",org:number_of_employees/members,wikitree,org,주한미군,19,22,ORG,2만8500명,32,38,NOH
1042,32595,"11일 ( 현지 시간 각 ) 미 하원은 주한미군 수 를 현 수준 2만8500명으로 유지하 는 내용을 담은 2020회계연도 방위 수권안 ( N / A ) 을 찬성 48 7, 로 통과 travel켰다. 반대 48 %, 연합뉴스가 보도했다. 로이터통신을 인용, 보도됐다.",org:number_of_employees/members,wikitree,org,주한미군,22,25,ORG,2만8500명,36,42,NOH
1043,32596,"11일 ( 현지시각 ) 미 하원은 주한미군 규모 를 현 수준 2만8500명으로 유지하는 방안 을 담은 2020회계연 줄어 국방법 권안'NDAA ) 에 찬성 377표로 가결결 켰 심화. 반대 48표, 연합뉴스가 오보 했다다 AP 국무부 쁘 인용해 보도됐다.",org:number_of_employees/members,wikitree,org,주한미군,19,22,ORG,2만8500명,34,40,NOH
1044,32597,5 연간 러시아군 2000명를 배치한다고 했 는데 단순히 보병만 배치한 는 것이 아니기 때문에 전투기가 한두 대밖에 없는 아의 바이 잔 브룩 서는 엄청나한 수의 군대가 될 것이다.,org:number_of_employees/members,wikipedia,org,러시아군,5,8,ORG,2000,10,13,NOH
1045,32598,5년간 러시아군 2000명을 증원한다 고 밝혔 는데 단순히 보병만 배치하는 것이 아니기 때문에 전투기가 한두 대밖에 없는 바 제르바이 잔으로서는 엄청나게 큰 군대 가 될 것이다.,org:number_of_employees/members,wikipedia,org,러시아군,4,7,ORG,2000,9,12,NOH
1046,32599,5년간 러시아군 2000명을 배치한다고 하며 단순히 병력 만 배치하는 것이 아니기 때문에 항공기 가 한두 대밖에 없는 아제르츠 잔으로 이에 서는 규모적으로 큰 군대가 아닐 것이다.,org:number_of_employees/members,wikipedia,org,러시아군,4,7,ORG,2000,9,12,NOH
1047,32600,5년간 러시아군 2000 명을 증강한다고 하는데 단순히 보병 만 배치하는 것 이 아니 기 때문에 전투기가 한두 대밖에 없는 아제르바이잔으로서는 엄청나한 한 군대가 될 것이다.,org:number_of_employees/members,wikipedia,org,러시아군,4,7,ORG,2000,9,12,NOH
1048,32601,2020 년 1958 러시아군 2000명을 배치한다고 했 는데 단순히 보병만 배치되 는 것은 아니 기문에 전투기가 한 대밖에 안 도제 아제르바이스탄 이로서는 엄청나게 큰 군대가 될 것이다.,org:number_of_employees/members,wikipedia,org,러시아군,12,15,ORG,2000,17,20,NOH
1049,32602,한편 이날 광주광역시 서구청에서 개최 한 이날 박람회에서는 사회복지시설과 18개 사회보장협단체 가 홍보부스를 운영하고 주민들이 복지와 사회 서비스 전반에 직접 체험할 수 수는 계기를 마련했다.,org:number_of_employees/members,wikitree,org,광주광역시 서구,6,13,ORG,18개,41,43,NOH
1050,32603,"한편, 광주광역시 서구청이 주최한 이번 박람회에서는 사회복지시설과 18개 사회보장협의회가 홍보부 너를 운영해 시민들이 복지와 의료 서비스 등 을 직접 경험할 수 있는 계기를 제공했다.",org:number_of_employees/members,wikitree,org,광주광역시 서구,4,11,ORG,18개,37,39,NOH
1051,32604,"한편, 광주광역시 서구청이 주최한 이번 박람회에서는 관내 복지시설 및 18개 사회보장협의회가 키비 스를 운영해 주민들이 복지와 의료 서비스 전반을 직접 경험 할 볼 있는 기회를 마련했다.",org:number_of_employees/members,wikitree,org,광주광역시 서구,4,11,ORG,18개,39,41,NOH
1052,32605,"한편, 광주광역시 서구청이 주최한 이날 박람회에서는 사회복지시설과 18개 사회보장기관이 홍보부스를 운영해 시민들이 복지 · 의료 서비스 전반홀 직접 체험 할할 있는 기회를 제공했다.",org:number_of_employees/members,wikitree,org,광주광역시 서구,4,11,ORG,18개,37,39,NOH
1053,32606,한편 이날 광주광역시 서구청이 주최한 이번 박람회에서는 사회복지시설과 18개 사회 보료 협 애틀 논 홍보부스를 운영하고 국민들이 복지와 의료 서비스 전반에 직접 허다할 할 있는 기회를 제공했다.,org:number_of_employees/members,wikitree,org,광주광역시 서구,6,13,ORG,18개,39,41,NOH
1054,32607,"이번 계약 계약 따라 차바이오 F   C는 오는 11년께 러시아와 독립국가연합 ( CIS 타미 11개국의 백화점, 병원, 의원 의원 의원 매장에서'에버 에버'브랜드 제품 판매를 시작할 계획이다.",org:number_of_employees/members,wikitree,org,독립국가연합,37,42,ORG,11개국,53,56,NOH
1055,32608,"이 계약에 따라 차오 F F   C는 거는 시원 12월 월 러시아와 독립국가연합 ( CIRI) 11개국의 백화점, 병원, 병원, 화장품 전문점에서'에 퍼셀'브랜드 제품 판매를 시작할 계획이다.",org:number_of_employees/members,wikitree,org,독립국가연합,38,43,ORG,11개국,53,56,NOH
1056,32609,"이번 계약 계약 따라 차바이오 F   C는 OT는 12월 월 러시아와 독립국가연합 ( CIB) 11개국의 백화점, 병원 현주 의원 의원 화장품 매장에서'에버셀'브랜드 제품 브랜드를 판매할 계획이다.",org:number_of_employees/members,wikitree,org,독립국가연합,39,44,ORG,11개국,53,56,NOH
1057,32610,"이번 계약에 따라 차바이오 F   C는 이르는 12월부터 러시아와 독립국가연합 (S S) 11개국의 백화점, 병원, 의원, 화장품 전문점에서'에 버 에버셀'' 판매를 시작할 계획이다.",org:number_of_employees/members,wikitree,org,독립국가연합,37,42,ORG,11개국,50,53,NOH
1058,32611,"이번 계약에 따라 셀 바이오 F   C는 오는 12월부터 러시아와 독립국가연합 ( CIS) 11개국의 학교, 병원, 의원 의료기관에서'에 셀'브랜드 제품 판매를 시작할 계획이다.",org:number_of_employees/members,wikitree,org,독립국가연합,37,42,ORG,11개국,51,54,NOH
1059,32612,광주시청 ( 청장 임택 ) 는 ‘ 2020년 복지기급 지책'팜플렛 을 13개 동 주민복지 와 자치구 내 복지센터 에 배포 · 활용한다한다 Ag일 밝혔다.,org:number_of_employees/members,wikitree,org,광주시,0,2,ORG,13개,39,41,NOH
1060,32613,광주시청 ( 청장 임현 ) 는 ‘2 년 복지기본지침 안내 팜플지를 13개 동 주민센터와 자치구 내 복지시설에 배포 · 활용한다고 3 일 밝혔다.,org:number_of_employees/members,wikitree,org,광주시,0,2,ORG,13개,37,39,NOH
1061,32614,광주시 동구 ( 구청장 임택 )는'2020년 복지기기 프로 침'팜 시 렛을 13개 자치구 주민센터와 자치구 내 복지시설에 배포 · 활용한다고 29일 밝혔다.,org:number_of_employees/members,wikitree,org,광주시,0,2,ORG,13개,42,44,NOH
1062,32615,광주시 동구 ( 구청장 임택 동구는'2019 년 복지기본 지지'팸플릿을 13개 자치구 주민센터와 자치구 내 복지시설에 배포 · 활용한다다고 29일 밝혔다.,org:number_of_employees/members,wikitree,org,광주시,0,2,ORG,13개,40,42,NOH
1063,32616,광주시 동구 ( 청장 임현 ) 은 공공 사회 복지장 기본지침'팸플릿을 13개 자치구 주민 센터 원목 자치구 관내 복지시설에 배포 · 활용한다고 29일 밝혔다.,org:number_of_employees/members,wikitree,org,광주시,0,2,ORG,13개,39,41,NOH
