,Unnamed: 0,id,sentence,label,source,category,subject_word,subject_start,subject_end,subject_type,object_word,object_start,object_end,object_type
31375,31375,33932,뉴질랜드에서 태어나 마이클 피츠제럴드는 뉴질랜드 국적을 가지고 있었습니다.,per:place_of_birth,wikipedia,per,마이클 피츠제럴드,11,19,PER,뉴질랜드,0,3,LOC
31375,31375,33933,뉴질랜드에서 태어난 마이클 피츠제럴드는 뉴질랜드 국적을 가지고 있었습니다.,per:place_of_birth,wikipedia,per,마이클 피츠제럴드,11,19,PER,뉴질랜드,0,3,LOC
31376,31376,33934,카를로 폰티 ( Carlo Ponty ) 는 이탈리아 롬바르디아 주 마렌바 ( Mazent a )에서 태어났으며 그의 할아버지는 마젠타 ( Mart genta 시장 시장을 역임했습니다.,per:place_of_birth,wikipedia,per,카를로 폰티,0,5,PER,이탈리아,25,28,LOC
31376,31376,33935,카를로 폰티 [ Caralio Ponti ] 는 이탈리아 롬바르디아 주 마젠타 ( Magenta ) 에서 자랐 으며 그의 할아버지는 마젠타 ( Magenta ) 시장을 역임했습니다.,per:place_of_birth,wikipedia,per,카를로 폰티,0,5,PER,이탈리아,27,30,LOC
31376,31376,33936,카를로 폰티 ( Carlo Ponty ) 는 이탈리아 롬바르디아 주 메 젠바 ( Mageent a ) 에서 태어났으며 그의 할아버지는 마요 젠타 ( Man genta ) 시장을 역임했습니다.,per:place_of_birth,wikipedia,per,카를로 폰티,0,5,PER,이탈리아,25,28,LOC
31376,31376,33937,카를로 폰티 ( Carlro Pnt iy 는 이탈리아 피에 바르디아 주 조르 젠티 ( Man genta ) 에서 태어났으며 그의 할아버지는 첨예젠타 ( Magent ) 의 시장을 역임했습니다.,per:place_of_birth,wikipedia,per,카를로 폰티,0,5,PER,이탈리아,25,28,LOC
31376,31376,33938,카를로 폰티 [ Kar lo Ponti ) 는 이탈리아 롬르 디아 주 마젠타 ( Man gent ) ) 에서 태어났으며 그의 할아버지는젠 젠타 ( Magenta ) 시장 역임 역임했습니다.,per:place_of_birth,wikipedia,per,카를로 폰티,0,5,PER,이탈리아,26,29,LOC
31377,31377,33939,롱스트리트은 사우스캐롤라이나주 에지필드 카운티에서 태어났습니다.,per:place_of_birth,wikipedia,per,롱스트리트,0,4,PER,사우스캐롤라이나주 에지필드 카운티,7,24,LOC
31377,31377,33940,롱스트리트는 사우스캐롤라이나주 에지필드 카운티에서 태어났습니다.,per:place_of_birth,wikipedia,per,롱스트리트,0,4,PER,사우스캐롤라이나주 에지필드 카운티,7,24,LOC
31377,31377,33941,롱스트리트는 사우스캐롤라이나주 에지필드 카운티에서습 습니다.,per:place_of_birth,wikipedia,per,롱스트리트,0,4,PER,사우스캐롤라이나주 에지필드 카운티,7,24,LOC
31378,31378,33942,"이비차 바스티치 ( Ivica, 1969년 9월 13 일 크로아티아 스플리트 출생 ] 는 오스트리아의 전 축구 선수로 미드필더 및 공격수으로 활약했습니다.",per:place_of_birth,wikipedia,per,이비차 바스티치,0,7,PER,크로아티아 스플리트,32,41,LOC
31378,31378,33943,"이비차 바스티치 ( Ivica, 1969년 9월 29일 크로아티아 스플리트 ~ ) 는 오스트리아의 전 축구 선수로 미드필더와 공격수로 활약했습니다.",per:place_of_birth,wikipedia,per,이비차 바스티치,0,7,PER,크로아티아 스플리트,31,40,LOC
31378,31378,33944,"이비차 바스티치 ( Ivica, 1986 년 9 월 비 른다 크로아티아 스플리트 출생 ) 는 오스트리아의 전 축구 선수로 미드필더와 공격수로 활약했습니다.",per:place_of_birth,wikipedia,per,이비차 바스티치,0,7,PER,크로아티아 스플리트,34,43,LOC
31378,31378,33945,"이비차 바스티치 ( Ivica, 1969년 9월 29일 크로아티아 스플리트 출생 ) 은 오스트리아의 전 축구 선수로 미드필더와 공격수로 활약했습니다.",per:place_of_birth,wikipedia,per,이비차 바스티치,0,7,PER,크로아티아 스플리트,31,40,LOC
31378,31378,33946,"이비차 바스티치 ( Iv. a, 1969년 9월 29, 크로아티아 스플리트 출생 ) 은 오스트리아의 전 국가 미드필더 로 미드필더 및 공격수로 활약했습니다.",per:place_of_birth,wikipedia,per,이비차 바스티치,0,7,PER,크로아티아 스플리트,31,40,LOC
31379,31379,33947,"다보르 슈케르 ( Davor, 1968년 2 월 1일 오시예크 출생 ) 은 은퇴한 크로아티아 축구 선수입니다.",per:place_of_birth,wikipedia,per,다보르 슈케르,0,6,PER,오시예크,30,33,LOC
31379,31379,33948,"다보르 슈케르 ( Davor, 다시마년 1월 18 일 오시예크 출생 ) 는 은퇴한 크로아티아 축구 선수입니다.",per:place_of_birth,wikipedia,per,다보르 슈케르,0,6,PER,오시예크,30,33,LOC
31379,31379,33949,다보르 슈케르 ( Donorg / 1968년 1월 1일 오시예크 출생 ) 는 은퇴한 러시아 축구 선수입니다.,per:place_of_birth,wikipedia,per,다보르 슈케르,0,6,PER,오시예크,31,34,LOC
31379,31379,33950,"다보르 슈케르 ( Davor, 1986 년 1 월 1일 오시예크 출생 ) 는 은퇴한 크로아티아 선수 선수입니다.",per:place_of_birth,wikipedia,per,다보르 슈케르,0,6,PER,오시예크,31,34,LOC
31379,31379,33951,"다보르 슈케르 ( Davor, 1968년 1월 1일 오시예크 출생, 현재 은퇴한 크로아티아 축구 선수입니다.",per:place_of_birth,wikipedia,per,다보르 슈케르,0,6,PER,오시예크,29,32,LOC
31380,31380,33952,콜롬비아 팝가수 샤키라 ( Shakira ) 는 라틴 댄 재즈 와 라틴 팝을 결합한 음악로 주목을 받았다.,per:place_of_birth,wikipedia,per,샤키라,9,11,PER,콜롬비아,0,3,LOC
31380,31380,33953,콜롬비아 팝가수 샤키라 ( Shakira는 밸리댄스와 라틴 팝을 결합한 음악로 주목을 받았다.,per:place_of_birth,wikipedia,per,샤키라,9,11,PER,콜롬비아,0,3,LOC
31380,31380,33954,콜롬비아 팝가수 샤키라 ( Shacill a ) 는 블랙큰 스와 라틴 팝을 결합한 음악으로 주목을 받았다.,per:place_of_birth,wikipedia,per,샤키라,9,11,PER,콜롬비아,0,3,LOC
31380,31380,33955,콜롬비아 팝가수 샤키라'샤 akira'는 밸리댄스와 라틴 팝을 결합한 곡 으로 주목을 받았다.,per:place_of_birth,wikipedia,per,샤키라,9,11,PER,콜롬비아,0,3,LOC
31380,31380,33956,콜롬비아 출신 가수 샤키라 ( Shakira ) 는 라틴댄라 와 라틴 팝을 결합한 음악으로 주목를 끌 았다.,per:place_of_birth,wikipedia,per,샤키라,11,13,PER,콜롬비아,0,3,LOC
31381,31381,33957,"가브리엘 오마르 바티스투타 ( Gabab el Omar Batistuta, 1989 년 2월 1일, 아르헨티나 산타페 주 레 태자벤 스타에서 ), 별명 "" 바티골 "" 은 아르헨티나의 전 축구 선수 로 공격수로 활약했습니다.",per:place_of_birth,wikipedia,per,가브리엘 오마르 바티스투타,0,13,PER,아르헨티나,56,60,LOC
31381,31381,33958,"가브리엘 오마르 바티스투타 ( Gabab el Omar Batistuta, 1969년 2월 1일, 아르헨티나 산타페 주 레콘퀴스타 출생 ), 별명 "" 바티골 "" 은 아르헨티나의 전직 축구 선수로 공격수로 활약했습니다.",per:place_of_birth,wikipedia,per,가브리엘 오마르 바티스투타,0,13,PER,아르헨티나,55,59,LOC
31381,31381,33959,"가브리엘 오마르 바티스투타 [ Gabriel Omar Ba stuta, 1969년 2월 1일, 아르헨티나 산타페 주 산타 콘벤 스타 출생 ) 의 별명 "" 바티동 "" 은 아르헨티나의 전직 축구 미드필더 로 공격수 죽도 반론했습니다.",per:place_of_birth,wikipedia,per,가브리엘 오마르 바티스투타,0,13,PER,아르헨티나,53,57,LOC
31381,31381,33960,"가브리엘 오마르 바티스투타 ( Gabab el 오마 mar Batistuta,년 2 2 1 1일, 아르헨티나 산타페 주 레콘퀴스타 출생 ), 별명 "" 바티골렌 은 아르헨티나의 전직 축구 선수로 공격수로 활약했습니다.",per:place_of_birth,wikipedia,per,가브리엘 오마르 바티스투타,0,13,PER,아르헨티나,55,59,LOC
31381,31381,33961,"가브리엘 오마르 바티스투타 ( Gabab el Omar Batistuta, 1969년 2월 1일, 아르헨티나 산타 페 주 레콘퀴에서 ~ ), 장려금 "" 바티골 "" 은 아르헨티나 한겨 전직 축구 선수로 공격수로 활약했습니다.",per:place_of_birth,wikipedia,per,가브리엘 오마르 바티스투타,0,13,PER,아르헨티나,55,59,LOC
31382,31382,33962,"멕시코 배우 가엘 가르시아 베르날 ( Guc 가르시아 Bernal, 은 최근 영화 감독 감독 과의 콜라보레이션으로 국제적인 관심 을 받하고 있다.",per:place_of_birth,wikipedia,per,가엘 가르시아 베르날,7,17,PER,멕시코,0,2,LOC
31382,31382,33963,멕시코 배우 가엘 가르시아 베르날 ( Gael Bernal ) 은 최근 스페인 배우 들과 콜라보레이션 콜라보레이션으로 세계 적인 주목을 받고 있다.,per:place_of_birth,wikipedia,per,가엘 가르시아 베르날,7,17,PER,멕시코,0,2,LOC
31382,31382,33964,멕시코 배우 가엘 가르시아 베르날 ( Gael 가르시아 Bernal ) 은 최근 스페인 배우 들과 함께 콜라보레이션 작업 대중 적인 주목을 받고 있다.,per:place_of_birth,wikipedia,per,가엘 가르시아 베르날,7,17,PER,멕시코,0,2,LOC
31382,31382,33965,멕시코 배우 가엘 가르시아 베르날 ( Gu ael Bernal ) 은 최근 스페인 감독들과의 콜라보레이션으로 많으로 주목을 받고 있다.,per:place_of_birth,wikipedia,per,가엘 가르시아 베르날,7,17,PER,멕시코,0,2,LOC
31382,31382,33966,멕시코 배우 가엘 가르시아 베르날 ( Gael 가르시아 Bernal ) 은 여러 스페인 배우 들과의 콜라보레이션 으로 국제적인 주목을 받고 있다.,per:place_of_birth,wikipedia,per,가엘 가르시아 베르날,7,17,PER,멕시코,0,2,LOC
31383,31383,33967,골레니시초프 - 쿠투조프 ( 통칭 쿠투조프 ) 는 러시아 상트페테르부르크에서 태어나 1759년 혹은월 0년에 러시아군에 입대했다고 전해진다.,per:place_of_birth,wikipedia,per,쿠투조프,9,12,PER,러시아 상트페테르부르크,28,39,LOC
31383,31383,33968,골레니시초프 - 쿠투조프 ( 통칭 쿠투조프 ) 는 러시아 상트페테르부르크에서 태어나 1759년 또는 1760년에 러시아군에 입대했다고 전해진다.,per:place_of_birth,wikipedia,per,쿠투조프,9,12,PER,러시아 상트페테르부르크,28,39,LOC
31383,31383,33969,골로 니시초프 - 쿠투조프 ( 통칭 쿠투조프 는 는 러시아 상트페테르부르크에서 태어났 8 9년 또는0 0년에 러시아 군 에 입대했다고 전해진다.,per:place_of_birth,wikipedia,per,쿠투조프,10,13,PER,러시아 상트페테르부르크,29,40,LOC
31383,31383,33970,골레리닌 - 쿠투조프 ( 통칭 쿠투조프 는 는 러시아 상트페테르부르크에서으며 1759년 또는 1760년에 러시아군에 복무 했다고 전해진다.,per:place_of_birth,wikipedia,per,쿠투조프,7,10,PER,러시아 상트페테르부르크,26,37,LOC
31383,31383,33971,골레선지초프 - 쿠투조프 ( 통칭 쿠투조프 )는 러시아 상트페테르부르크에서 태어나 1759년 또는 1760년에 러시아군에 입대했다고 전해진다.,per:place_of_birth,wikipedia,per,쿠투조프,9,12,PER,러시아 상트페테르부르크,27,38,LOC
31385,31385,33972,"타이카 와이티티 [ 남짓aiak a Waititi, 1975 년 8월 16일 출생 ] 는 뉴질랜드 배우 / 영화 감독, 영화 언입니다.",per:place_of_birth,wikipedia,per,타이카 와이티티,0,7,PER,뉴질랜드,50,53,LOC
31385,31385,33973,"타이카 와이티티 ( Thike ka We aititi, 1978 년 8월 16 日 출생 는 는 뉴질랜드 가수, 음악 감독, 코미디언입니다.",per:place_of_birth,wikipedia,per,타이카 와이티티,0,7,PER,뉴질랜드,53,56,LOC
31385,31385,33974,"타이카 와이티티 [ Taika Waititi, 1975년 8월 16일 출생 ) 는 뉴질랜드 배우, 음악 감독, 코미디언입니다.",per:place_of_birth,wikipedia,per,타이카 와이티티,0,7,PER,뉴질랜드,46,49,LOC
31385,31385,33975,"타이카 와이티티 ( Taika Waititi, 1989월 8 월 16일 출생 ) 은 뉴질랜드 배우, 영화 감독, 코미디언입니다.",per:place_of_birth,wikipedia,per,타이카 와이티티,0,7,PER,뉴질랜드,47,50,LOC
31385,31385,33976,"타이카 와이티티 ( Taiakr Waititi, 1975년 8 / 16일 출생, 는 뉴질랜드 배우, 영화 감독, 코미디언입니다.",per:place_of_birth,wikipedia,per,타이카 와이티티,0,7,PER,뉴질랜드,47,50,LOC
31386,31386,33977,김성우는 1795년 경기도 광주 구산마을에서 부유한 집안에서 네 자녀 중 장남로 태어났다.,per:place_of_birth,wikipedia,per,김성우,0,2,PER,경기도 광주 구산마을,11,21,LOC
31386,31386,33978,김성우는 1795년 경기도 광주 구산마을에서 부유한 집안의 네 자녀 중 장남으로 태어났다.,per:place_of_birth,wikipedia,per,김성우,0,2,PER,경기도 광주 구산마을,11,21,LOC
31386,31386,33979,김성우는 1795년 경기도 광주 구산마을 에서 부유하에서남 세매 중 차남 으로 태어났다.,per:place_of_birth,wikipedia,per,김성우,0,2,PER,경기도 광주 구산마을,11,21,LOC
31386,31386,33980,김성우은 1795년 경기도 광주 구산마을에서 부유한 가문 의 세 자녀 중 장남으로 태어났다.,per:place_of_birth,wikipedia,per,김성우,0,2,PER,경기도 광주 구산마을,11,21,LOC
31386,31386,33981,김성우는 190 5월 경기도 광주 구산마을에서 부유한 집안의 세 자녀 중 장남으로 태어났다.,per:place_of_birth,wikipedia,per,김성우,0,2,PER,경기도 광주 구산마을,12,22,LOC
31387,31387,33982,안영학은 일본 오카야마현 구라시키시에서 태어나 5세 때 도쿄로 이주했다.,per:place_of_birth,wikipedia,per,안영학,0,2,PER,일본 오카야마현 구라시키시,5,18,LOC
31387,31387,33983,안영학은 일본 오카야마현 구라시키시에서 태어나 5세 때 누리꾼로 이주했다.,per:place_of_birth,wikipedia,per,안영학,0,2,PER,일본 오카야마현 구라시키시,5,18,LOC
31387,31387,33984,안영학은 일본 오카야마현 구라시키시에서 태어나 5세 때 도쿄로 이사 했다.,per:place_of_birth,wikipedia,per,안영학,0,2,PER,일본 오카야마현 구라시키시,5,18,LOC
31387,31387,33985,안영학은 일본 오카야마현 구라시키시에서 태어나 5세 때 도쿄도로 이주했다.,per:place_of_birth,wikipedia,per,안영학,0,2,PER,일본 오카야마현 구라시키시,5,18,LOC
31388,31388,33986,류여해 { 1973년 8월 1일 경상남도 진해시 출생 ) 는 수원대학교 겸임교수이자 전 자유국 국당 최고위원이다.,per:place_of_birth,wikipedia,per,류여해,0,2,PER,경상남도 진해시,18,25,LOC
31388,31388,33987,류여해 ( 1973년 8월 19 일 경상남도 진해시 출생 ) 는 수원대학교학 교수이자 전 자유의 국당학 원이다.,per:place_of_birth,wikipedia,per,류여해,0,2,PER,경상남도 진해시,20,27,LOC
31388,31388,33988,류여해 ( 1967 년 8달 1일 경상남도 진해시 출생 ) 는 수원대학교 겸임교 교수 이며 전 자유한국당 최고위원이다.,per:place_of_birth,wikipedia,per,류여해,0,2,PER,경상남도 진해시,19,26,LOC
31388,31388,33989,"류여해 ( 1973월 3 월 1, 경상남도 진해시 출생 ) 는 수원대학과 교수이며 전 새 한 [ unused341 ] 최고위 최고위원이다.",per:place_of_birth,wikipedia,per,류여해,0,2,PER,경상남도 진해시,19,26,LOC
31388,31388,33990,"류여해 ( 1973년 8월 1, 경상남도 진해시 ~ ) 는 수원대학교 겸임교수이자 전 자유한국당 최고위원이다.",per:place_of_birth,wikipedia,per,류여해,0,2,PER,경상남도 진해시,18,25,LOC
31389,31389,33991,"토미 웅거러 [ Tommy Ungerer, 1931년 10 월 28일 ~ 2019년 2월 9일 ) 는 프랑스 알 오랫의 스트라스프 르에서 태어난 프랑스 출신 동화 작가이자 일러스트레이터입니다.",per:place_of_birth,wikipedia,per,토미 웅거러,0,5,PER,프랑스,57,59,LOC
31389,31389,33992,토미 웅거러 ( Tomy my Ungerer : 1931년 10 월 28 일 ~ 2009 년 2월 9 日 ) 는 프랑스 알자스 주 스트라드 부르에서 태어난 프랑스 교란 동화 작가이자 일러스트레이터입니다.,per:place_of_birth,wikipedia,per,토미 웅거러,0,5,PER,프랑스,63,65,LOC
31389,31389,33993,"토미 웅거러 ( Tommy Ungerer, 1931년 10 월 28일 ~ 2019년 2월 9일 ) 는 프랑스 스트라 자스 주 스트라스부르에서 태어난 프랑스의 일러스트레이터 이자 일러스트레이터입니다.",per:place_of_birth,wikipedia,per,토미 웅거러,0,5,PER,프랑스,57,59,LOC
31389,31389,33994,"토미 웅거러 ( Tommy Ungerer, 1931년 11월 28일 ~ 2009 년 2월 6 일 ) 는 프랑스 알자스 주 스트라스부르에서 태어난 프랑스의 웹툰 작가 AG자 일러스트레이터입니다.",per:place_of_birth,wikipedia,per,토미 웅거러,0,5,PER,프랑스,58,60,LOC
